sport,slateDate,commenceTime,matchup,predictedWinner,winner,score,winProbabilityPct,marketProb,marketEdge,marketDelta,marketGap,bookDivergence,reversalCount,movementPerReversal,runLineMoveAbs,bookAgreement,bookDivergenceFlag,runLineMove,runLineAligned,unconfirmedRunLine,steam,steamAligned,resistance,compressedMarket,missingFundamentals,lowPullDepth,favoriteRisk,opponentFavored,highReversalDirectional,highReversalWeak,selectedUnderdog,selectedFavorite,underdogPositiveMove,underdogEdgeImproving,favoriteFlatMoveRisk,favoriteCompressedRisk,lean,passTier,label
mlb,2026-07-11,2026-07-11T16:07:00Z,Milwaukee Brewers at Pittsburgh Pirates,Pittsburgh Pirates,Pittsburgh Pirates,11.37,56.39,0.515488,0.030975999999999948,-0.021473,0.030975999999999948,0.017409,6.0,0.003578833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-11,2026-07-11T18:11:00Z,Athletics at Chicago White Sox,Chicago White Sox,Chicago White Sox,59.36,53.42,0.505913,0.011825999999999948,0.015797,0.011825999999999948,0.014015,0.0,0.015797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
mlb,2026-07-11,2026-07-11T18:37:00Z,Los Angeles Angels at Minnesota Twins,Minnesota Twins,Minnesota Twins,43.69,57.24,0.612881,0.22576200000000002,-0.006993,0.22576200000000002,0.01302,1.0,0.006993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-11,2026-07-11T20:05:50Z,New York Yankees at Washington Nationals,New York Yankees,New York Yankees,28.6,52.06,0.636698,0.273396,0.002191,0.273396,0.015003,1.0,0.002191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-11,2026-07-11T20:06:07Z,Colorado Rockies at San Francisco Giants,San Francisco Giants,San Francisco Giants,42.21,55.69,0.574653,0.149306,-0.005936,0.149306,0.019316,1.0,0.005936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-11,2026-07-11T20:11:00Z,Boston Red Sox at New York Mets,New York Mets,Boston Red Sox,2.97,61.26,0.582087,0.16417400000000004,-0.004454,0.16417400000000004,0.013529,4.0,0.0011135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-11,2026-07-11T20:11:00Z,Cleveland Guardians at Miami Marlins,Miami Marlins,Cleveland Guardians,48.83,54.0,0.580269,0.16053800000000001,0.00634,0.16053800000000001,0.013329,0.0,0.00634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-11,2026-07-11T20:16:00Z,Milwaukee Brewers at Pittsburgh Pirates,Pittsburgh Pirates,Pittsburgh Pirates,39.8,51.2,0.458926,-0.08214800000000005,-0.005182,0.08214800000000005,0.016183,1.0,0.005182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-11,2026-07-11T20:35:00Z,Seattle Mariners at Tampa Bay Rays,Seattle Mariners,Tampa Bay Rays,28.24,54.79,0.488089,-0.02382200000000001,-0.002606,0.02382200000000001,0.01283,2.0,0.001303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-11,2026-07-11T22:11:00Z,Philadelphia Phillies at Detroit Tigers,Philadelphia Phillies,Philadelphia Phillies,33.48,57.32,0.558854,0.11770799999999998,-0.001769,0.11770799999999998,0.017789,1.0,0.001769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-11,2026-07-11T23:06:00Z,Kansas City Royals at Baltimore Orioles,Baltimore Orioles,Baltimore Orioles,45.44,55.29,0.584616,0.16923200000000005,-0.003798,0.16923200000000005,0.015416,0.0,0.003798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-11,2026-07-11T23:06:00Z,Houston Astros at Texas Rangers,Texas Rangers,Houston Astros,40.04,53.75,0.520965,0.04193000000000002,-0.00172,0.04193000000000002,0.011012,0.0,0.00172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-11,2026-07-11T23:11:00Z,Chicago Cubs at Cincinnati Reds,Cincinnati Reds,Chicago Cubs,81.1,57.97,0.509429,0.01885800000000004,0.036003,0.01885800000000004,0.014809,1.0,0.036003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
mlb,2026-07-11,2026-07-11T23:16:48Z,Atlanta Braves at St. Louis Cardinals,St. Louis Cardinals,St. Louis Cardinals,69.57,56.36,0.505061,0.010121999999999964,0.02611,0.010121999999999964,0.023488,0.0,0.02611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
mlb,2026-07-10,2026-07-11T00:46:00Z,New York Yankees at Washington Nationals,Washington Nationals,New York Yankees,62.57,74.03,0.417947,-0.16410600000000003,0.014543,0.16410600000000003,0.018716,1.0,0.014543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
mlb,2026-07-10,2026-07-11T02:16:00Z,Colorado Rockies at San Francisco Giants,San Francisco Giants,Colorado Rockies,42.37,55.69,0.574653,0.149306,-0.005936,0.149306,0.019316,1.0,0.005936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-10,2026-07-11T00:16:05Z,Atlanta Braves at St. Louis Cardinals,St. Louis Cardinals,St. Louis Cardinals,70.11,56.36,0.505061,0.010121999999999964,0.02611,0.010121999999999964,0.023488,0.0,0.02611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
mlb,2026-07-10,2026-07-10T23:41:00Z,Athletics at Chicago White Sox,Chicago White Sox,Chicago White Sox,59.7,53.42,0.505913,0.011825999999999948,0.015797,0.011825999999999948,0.014015,0.0,0.015797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
mlb,2026-07-10,2026-07-10T23:50:00Z,Boston Red Sox at New York Mets,New York Mets,Boston Red Sox,34.11,21.01,0.57794,0.15588000000000002,0.029556,0.15588000000000002,0.018268,5.0,0.0059112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-10,2026-07-11T00:09:00Z,Houston Astros at Texas Rangers,Houston Astros,Texas Rangers,18.32,6.66,0.557408,0.11481600000000003,0.00438,0.11481600000000003,0.01051,3.0,0.0014600000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-10,2026-07-11T00:11:00Z,Los Angeles Angels at Minnesota Twins,Minnesota Twins,Los Angeles Angels,43.25,57.24,0.612881,0.22576200000000002,-0.006993,0.22576200000000002,0.01302,1.0,0.006993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-10,2026-07-11T01:41:00Z,Toronto Blue Jays at San Diego Padres,Toronto Blue Jays,Toronto Blue Jays,60.26,53.68,0.493517,-0.012966000000000033,0.017072,0.012966000000000033,0.017832,0.0,0.017072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
mlb,2026-07-10,2026-07-11T02:11:00Z,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,27.02,56.34,0.707478,0.41495600000000005,0.002069,0.41495600000000005,0.013695,1.0,0.002069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-10,2026-07-10T23:08:00Z,Kansas City Royals at Baltimore Orioles,Baltimore Orioles,Baltimore Orioles,22.85,9.43,0.587345,0.17469,0.008642,0.17469,0.020579,3.0,0.002880666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-10,2026-07-10T23:11:00Z,Seattle Mariners at Tampa Bay Rays,Seattle Mariners,Tampa Bay Rays,27.64,54.79,0.488089,-0.02382200000000001,-0.002606,0.02382200000000001,0.01283,2.0,0.001303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-10,2026-07-10T22:41:00Z,Philadelphia Phillies at Detroit Tigers,Philadelphia Phillies,Detroit Tigers,21.13,8.27,0.478729,-0.042542000000000024,0.007881,0.042542000000000024,0.01084,3.0,0.0026270000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-10,2026-07-10T23:11:00Z,Chicago Cubs at Cincinnati Reds,Cincinnati Reds,Cincinnati Reds,79.85,57.97,0.509429,0.01885800000000004,0.036003,0.01885800000000004,0.014809,1.0,0.036003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
mlb,2026-07-10,2026-07-10T23:11:00Z,Cleveland Guardians at Miami Marlins,Miami Marlins,Cleveland Guardians,47.08,54.0,0.580269,0.16053800000000001,0.00634,0.16053800000000001,0.013329,0.0,0.00634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-10,2026-07-11T00:11:00Z,Los Angeles Angels at Minnesota Twins,Los Angeles Angels,Los Angeles Angels,16.4,50.28,0.386404,-0.227192,0.006278,0.227192,0.011566,2.0,0.003139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-11,2026-07-11T18:37:00Z,Los Angeles Angels at Minnesota Twins,Los Angeles Angels,Minnesota Twins,16.4,50.28,0.386404,-0.227192,0.006278,0.227192,0.011566,2.0,0.003139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-10,2026-07-10T22:41:00Z,Philadelphia Phillies at Detroit Tigers,Detroit Tigers,Detroit Tigers,34.48,50.43,0.437103,-0.12579399999999996,-0.002274,0.12579399999999996,0.005808,1.0,0.002274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-10,2026-07-11T00:09:00Z,Houston Astros at Texas Rangers,Texas Rangers,Texas Rangers,31.21,55.17,0.519871,0.039742,-0.002814,0.039742,0.007833,1.0,0.002814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-10,2026-07-11T00:46:00Z,New York Yankees at Washington Nationals,New York Yankees,New York Yankees,16.97,51.64,0.639242,0.27848399999999995,0.004735,0.27848399999999995,0.009326,2.0,0.0023675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-11,2026-07-11T16:07:00Z,Milwaukee Brewers at Pittsburgh Pirates,Milwaukee Brewers,Pittsburgh Pirates,43.5,51.73,0.546185,0.09237000000000001,0.010293,0.09237000000000001,0.007119,1.0,0.010293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-09,2026-07-09T22:41:00Z,Athletics at Detroit Tigers,Athletics,Detroit Tigers,46.72,44.63,0.454704,-0.090592,0.014355,0.090592,0.015837,0.0,0.014355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-09,2026-07-09T17:10:21Z,New York Yankees at Tampa Bay Rays,New York Yankees,New York Yankees,33.34,33.58,0.423568,-0.15286400000000006,0.010472,0.15286400000000006,0.018887,3.0,0.0034906666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
mlb,2026-07-09,2026-07-09T17:11:00Z,Kansas City Royals at New York Mets,Kansas City Royals,New York Mets,40.76,38.76,0.440584,-0.11883200000000005,0.011765,0.11883200000000005,0.020557,1.0,0.011765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-09,2026-07-09T17:36:00Z,Chicago Cubs at Baltimore Orioles,Chicago Cubs,Baltimore Orioles,30.37,34.53,0.463283,-0.073434,0.002911,0.073434,0.021004,13.0,0.0002239230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-09,2026-07-09T17:41:00Z,Cleveland Guardians at Minnesota Twins,Minnesota Twins,Cleveland Guardians,38.36,37.78,0.457152,-0.085696,0.001349,0.085696,0.016697,1.0,0.001349,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-09,2026-07-09T18:11:00Z,Boston Red Sox at Chicago White Sox,Chicago White Sox,Boston Red Sox,45.59,47.42,0.527056,0.05411199999999999,0.014878,0.05411199999999999,0.015818,4.0,0.0037195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-09,2026-07-09T16:37:41Z,Atlanta Braves at Pittsburgh Pirates,Pittsburgh Pirates,Atlanta Braves,38.99,41.24,0.499346,-0.0013080000000000314,0.020305,0.0013080000000000314,0.028666,6.0,0.003384166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-08,2026-07-08T23:11:00Z,Kansas City Royals at New York Mets,Kansas City Royals,New York Mets,38.86,37.29,0.44058,-0.11884,0.01177,0.11883,0.02056,1.0,0.01177,7.273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-08,2026-07-08T23:41:00Z,Boston Red Sox at Chicago White Sox,Chicago White Sox,Boston Red Sox,45.77,47.64,0.52706,0.054119999999999946,0.01488,0.05411,0.01582,4.0,0.00372,90.455,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
mlb,2026-07-08,2026-07-08T23:41:00Z,Cleveland Guardians at Minnesota Twins,Cleveland Guardians,Minnesota Twins,55.53,57.53,0.54285,0.08570000000000005,-0.00135,0.0857,0.0167,1.0,0.00135,1.471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
mlb,2026-07-09,2026-07-09T17:41:00Z,Cleveland Guardians at Minnesota Twins,Cleveland Guardians,Cleveland Guardians,55.53,57.53,0.54285,0.08570000000000005,-0.00135,0.0857,0.0167,1.0,0.00135,1.471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
mlb,2026-07-08,2026-07-08T22:36:51Z,Chicago Cubs at Baltimore Orioles,Baltimore Orioles,Chicago Cubs,39.63,43.39,0.53672,0.07343999999999995,-0.00291,0.07343,0.021,13.0,0.00022384615384615385,35.659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
